building_id,meter,meter_reading,site_id,square_feet,year_built,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,month,day,hour,weekday,is_weekend,building_age,log_square_feet,log_meter_reading,primary_use_Entertainment/public assembly,primary_use_Food sales and service,primary_use_Healthcare,primary_use_Lodging/residential,primary_use_Manufacturing/industrial,primary_use_Office,primary_use_Other,primary_use_Parking,primary_use_Public services,primary_use_Religious worship,primary_use_Retail,primary_use_Services,primary_use_Technology/science,primary_use_Utility,primary_use_Warehouse/storage
779,0,98.0888,6,113000,1970.0,1.1,0.0,-2.2,0.0,1024.6,200.0,1.5,3,7,10,0,0,55.0,11.635151947212842,4.596016417794633,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1066,0,26.425,12,55800,1970.0,12.9,7.0,11.6,0.0,1034.3,200.0,1.0,10,29,1,5,1,55.0,10.929547069355774,3.311455006161294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,0,0.0,0,387638,1998.0,20.6,0.0,11.7,0.0,1007.3,260.0,5.1,1,15,23,4,0,27.0,12.867829773132025,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
302,0,49.26,3,57100,2015.0,12.8,0.0,1.1,0.0,1025.8,240.0,2.1,3,26,18,5,1,10.0,10.9525769086256,3.917209532115446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
360,0,54.42,3,69600,1949.0,24.4,4.0,16.7,0.0,1016.6,160.0,2.1,7,1,3,4,0,76.0,11.150534214035387,4.014940539434832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
937,0,16.5,9,10346,1970.0,14.4,0.0,2.8,0.0,1026.0,0.0,0.0,1,18,22,0,0,55.0,9.24445190160495,2.862200880929469,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
908,0,0.0,9,91254,1970.0,28.3,0.0,23.9,0.0,1013.9,170.0,3.1,7,3,15,6,1,55.0,11.42141306446412,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798,1,100.88,7,409028,1970.0,-2.8,0.0,-5.7,0.0,1020.1,70.0,4.6,1,8,23,4,0,55.0,12.9215413371568,4.623795650111256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,1,36.8214,2,98829,1968.0,9.4,4.0,-5.6,0.0,1020.1,130.0,1.5,1,26,11,1,0,57.0,11.501156481370227,3.6328750799962655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1172,2,1042.97,13,63847,1970.0,16.1,0.0,6.1,0.0,1022.3,320.0,2.6,11,2,21,2,0,55.0,11.064260537555844,6.950786032397524,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1319,0,147.714,14,287419,1970.0,12.2,0.0,5.0,0.0,1021.0,210.0,1.5,11,6,1,6,1,55.0,12.568699839628238,5.002024998328223,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1112,2,703.125,13,190471,1970.0,23.3,6.0,13.9,0.0,1016.7,120.0,4.1,6,24,0,4,0,55.0,12.15726048111874,6.556955897214878,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
345,0,1.48,3,7250,1970.0,12.2,2.0,-6.7,0.0,1015.5,0.0,0.0,4,3,23,6,1,55.0,8.888894669371593,0.9082585601768908,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
924,2,231.8,9,252268,1970.0,37.2,0.0,20.6,0.0,1010.8,160.0,4.1,8,10,23,2,0,55.0,12.43825125748038,5.450179715857283,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,1,265.944,2,144086,1989.0,27.8,0.0,14.4,0.0,1014.7,130.0,2.6,9,30,6,4,0,36.0,11.8781725627896,5.58703889857448,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1070,0,124.0,13,230747,1970.0,13.9,6.0,5.0,0.0,1020.7,130.0,5.7,4,16,12,5,1,55.0,12.349081484938589,4.8283137373023015,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
344,0,87.57,3,77500,1942.0,18.3,0.0,14.4,-1.0,1013.2,350.0,5.7,5,23,22,0,0,83.0,11.258046118484,4.483793199821491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,0,45.322,0,21657,2016.0,26.1,0.0,16.1,0.0,1020.7,70.0,7.2,10,27,21,3,0,9.0,9.983130180188324,3.835617010225521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
790,2,1222.09,7,86111,1911.0,17.2,0.0,8.9,0.0,1016.1,170.0,3.1,1,6,11,2,0,114.0,11.363404053526631,7.109135722513528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1076,2,460.9380000000001,13,117054,1970.0,20.0,0.0,17.2,0.0,998.6,260.0,3.1,10,17,9,0,0,55.0,11.670399188794418,6.13543068294203,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1354,2,88.4549,15,23232,1970.0,13.9,0.0,12.2,0.0,1018.7,70.0,1.5,5,26,4,3,0,55.0,10.053328960775287,4.493734587660662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
380,0,68.94,3,95100,1927.0,24.4,0.0,18.3,0.0,1010.6,170.0,3.1,5,2,21,0,0,98.0,11.462694763725304,4.24763773163523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1403,0,37.7,15,78438,2004.0,1.1,0.0,-1.1,0.0,1028.5,290.0,5.7,12,25,6,6,1,21.0,11.270076531631364,3.655839600035736,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
918,0,45.0,9,60621,1970.0,5.0,0.0,-2.2,0.0,1023.2,330.0,3.6,1,10,3,6,1,55.0,11.012413142479302,3.828641396489095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
783,2,0.0,6,143110,1970.0,12.8,0.0,1.1,0.0,1008.8,320.0,4.6,10,22,14,5,1,55.0,11.8713758319124,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
622,0,152.35,4,123612,1961.0,19.4,2.0,13.9,0.0,1012.5,300.0,7.2,8,20,0,5,1,64.0,11.724910996468438,5.032722890560261,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1310,2,137.628,14,57274,1970.0,5.6,0.0,4.4,3.0,1001.2,310.0,3.1,12,29,19,3,0,55.0,10.955619507321696,4.93179408655449,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1191,2,9234.38,13,192152,1970.0,-18.9,0.0,-23.3,0.0,1025.2,260.0,4.1,12,13,16,1,0,55.0,12.166047208673607,9.130797039594048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
804,0,345.458,8,175618,1970.0,28.3,6.0,19.4,0.0,1021.7,80.0,6.7,11,2,18,2,0,55.0,12.076072154785487,5.847761599161963,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1418,0,17.225,15,41302,1975.0,14.0,0.0,7.0,0.0,1016.1,340.0,6.2,6,12,22,6,1,50.0,10.628690415536203,2.902794277894722,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1315,2,49.98,14,82789,1970.0,10.0,0.0,8.9,0.0,1003.0,170.0,3.1,5,8,10,6,1,55.0,11.324062560132852,3.9314333989479695,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1241,1,2520.2,14,194188,1970.0,10.0,0.0,2.8,0.0,1018.3,320.0,2.6,4,12,18,1,0,55.0,12.17658719059865,7.832490257638955,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1079,0,9.787,13,14185,1970.0,13.9,0.0,-1.1,0.0,1012.4,10.0,6.2,5,7,9,5,1,55.0,9.560010841762033,2.378341705393292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
386,0,31.83,3,17262,2003.0,23.3,2.0,3.9,0.0,1014.8,310.0,4.6,6,10,3,4,0,22.0,9.756320761816548,3.4913427315135013,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,0,0.0,0,27000,2010.0,20.0,0.0,15.6,0.0,1019.0,10.0,6.2,1,6,19,2,0,15.0,10.203629181337648,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
212,0,978.13,2,327256,2012.0,15.0,2.0,-1.7,0.0,1012.9,0.0,0.0,3,30,17,2,0,13.0,12.698501073917708,6.886664422274645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1321,3,231.71,14,370024,1970.0,20.0,0.0,17.2,3.0,1002.4,220.0,6.2,4,1,16,4,0,55.0,12.821325849905389,5.44979304317089,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1331,3,9049.28,15,171008,1930.0,17.2,0.0,8.9,0.0,1016.1,170.0,3.1,1,2,4,5,1,95.0,12.049471465678751,9.110550975441884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
888,0,104.0,9,137522,1970.0,28.9,0.0,11.1,0.0,1015.7,0.0,0.0,11,15,22,1,0,55.0,11.831546454827514,4.653960350157523,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
821,0,2.625,8,2555,1970.0,25.0,0.0,17.8,0.0,1019.8,320.0,3.1,11,4,15,4,0,55.0,7.846198815497425,1.2878542883066382,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29,1,5613.98,0,113866,2006.0,22.8,0.0,20.6,0.0,1013.4,270.0,2.1,5,22,8,6,1,19.0,11.642786379624626,8.6331933052784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1201,1,0.0,13,73597,1970.0,-6.7,8.0,-11.1,0.0,1028.1,200.0,3.1,1,23,6,5,1,55.0,11.206373130434706,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1119,0,149.0,13,119509,1970.0,15.6,0.0,8.9,0.0,1016.1,30.0,4.1,9,29,17,3,0,55.0,11.691155328860926,5.010635294096256,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1420,0,346.9,15,95079,1975.0,25.6,0.0,17.2,0.0,1019.7,280.0,3.6,8,2,18,1,0,50.0,11.46247392147413,5.8519150821578965,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
780,0,645.4830000000001,6,120836,1970.0,8.3,0.0,1.7,0.0,1019.5,40.0,1.5,4,24,11,6,1,55.0,11.702197808975948,6.471546902429213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
714,0,10.8,5,8730,1976.0,16.0,0.0,15.0,0.0,1016.1,290.0,4.1,7,8,21,4,0,49.0,9.074635189810808,2.468099531471619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,0,799.96,3,328760,1904.0,30.0,0.0,22.8,0.0,1017.3,180.0,5.1,8,25,19,3,0,121.0,12.703086321990382,6.68581100824341,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
492,0,172.06,3,193800,1970.0,20.0,6.0,18.3,0.0,1008.7,180.0,6.2,10,21,9,4,0,55.0,12.174587138384211,5.153638355178593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
748,1,120.025,6,32766,1970.0,29.4,0.0,15.0,0.0,1012.3,170.0,2.1,10,18,19,1,0,55.0,10.397177190355384,4.795997135825759,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
95,1,5191.87,0,200933,2006.0,26.1,4.0,22.2,-1.0,1011.5,30.0,4.6,10,5,0,2,0,19.0,12.210731774910895,8.55504180983176,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
166,1,1330.39,2,553210,2009.0,38.9,2.0,8.9,0.0,1004.9,260.0,8.2,6,10,2,4,0,16.0,13.223494762884522,7.1939787882476045,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1123,0,54.916,13,92994,1970.0,8.3,0.0,4.4,0.0,1014.3,330.0,4.1,11,14,17,0,0,55.0,11.440301007249229,4.023850564608882,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1298,0,554.099,14,171084,1970.0,0.6,0.0,-12.8,0.0,1030.1,320.0,5.1,2,18,19,3,0,55.0,12.049915788006826,6.3191464762172815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
760,0,222.3,6,49990,1970.0,7.2,0.0,-1.1,0.0,1018.6,0.0,0.0,11,10,9,3,0,55.0,10.819598268208338,5.408516158846112,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1326,1,17.9085,15,46981,1962.0,28.3,0.0,12.2,0.0,1018.1,160.0,4.1,5,26,16,3,0,63.0,10.757519828613711,2.939611556414656,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1307,1,74.0,14,66013,1970.0,1.7,0.0,-3.9,0.0,1021.6,270.0,2.1,11,13,12,6,1,55.0,11.09762211972616,4.31748811353631,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1245,1,399.994,14,35354,1970.0,14.4,0.0,1.7,0.0,1005.7,280.0,8.8,2,29,20,0,0,55.0,10.47319510403834,5.9939464646011125,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
198,0,183.49,2,163959,2004.0,15.6,0.0,15.0,30.0,1013.3,120.0,2.1,12,22,10,3,0,21.0,12.007377774618272,5.217595261469674,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1328,1,23.5868,15,279840,2008.0,11.1,0.0,6.7,-1.0,1028.1,90.0,2.6,9,30,12,4,0,17.0,12.5419768637166,3.2022097135590166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
642,0,15.5,4,30401,1970.0,12.8,0.0,7.8,0.0,1021.4,30.0,1.5,12,13,18,1,0,55.0,10.322263674703963,2.803360380906535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,3,0.0,1,57673,1970.0,20.1,0.0,17.5,0.0,1019.7,130.0,3.1,9,7,9,2,0,55.0,10.962561744356746,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
741,0,2.4,5,14025,1966.0,2.0,0.0,1.0,0.0,1016.1,50.0,4.1,2,14,6,6,1,59.0,9.548668029096856,1.2237754316221157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1193,0,43.612,13,106511,1970.0,-1.1,8.0,-7.2,0.0,1026.3,180.0,1.5,12,3,18,5,1,55.0,11.576012933840484,3.7980028811322906,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
796,1,0.0,7,226042,1965.0,-15.4,0.0,-19.5,0.0,1032.1,290.0,5.7,12,19,1,0,0,60.0,12.328480525642966,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,3,43.9606,2,24345,1981.0,10.0,2.0,-3.9,0.0,1022.0,50.0,3.6,12,18,17,6,1,44.0,10.100122843969542,3.805786550692119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,1,11.0781,2,49384,1967.0,36.1,0.0,16.1,0.0,1005.9,230.0,3.6,9,2,2,4,0,58.0,10.807402013342228,2.4913938953679104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1190,0,31.557,13,39807,1970.0,-7.2,0.0,-12.2,0.0,1020.3,290.0,6.2,12,27,11,1,0,55.0,10.59182317609885,3.4829923992972733,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
103,1,717.576,0,21657,2016.0,17.2,0.0,13.9,0.0,1018.1,0.0,0.0,11,9,7,2,0,9.0,9.983130180188324,6.577271475847261,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1260,3,312.0,14,86455,1970.0,28.9,2.0,20.0,0.0,1015.0,220.0,3.6,9,18,20,6,1,55.0,11.367390892983002,5.746203190540153,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
777,1,243.545,6,105791,1970.0,29.4,0.0,13.9,0.0,1017.7,170.0,2.1,9,11,18,6,1,55.0,11.569230181180696,5.499399341059728,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1305,0,12.6256,14,37803,1970.0,24.4,0.0,20.0,0.0,1022.0,180.0,3.1,8,10,4,2,0,55.0,10.540170196114946,2.6119503762769685,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1227,0,54.381,14,76903,1970.0,15.6,0.0,-1.7,0.0,1022.0,340.0,5.7,11,6,18,6,1,55.0,11.250313169745652,4.014236574640099,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
352,0,234.09,3,144900,1970.0,14.4,2.0,10.0,0.0,1011.2,0.0,0.0,3,16,1,2,0,55.0,11.88380602959621,5.459968419549931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1251,1,1149.44,14,104604,1970.0,7.8,0.0,1.1,0.0,1006.7,220.0,2.1,11,11,5,4,0,55.0,11.55794663061775,7.047899756876905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
990,0,70.0,9,82939,1970.0,22.8,0.0,19.4,0.0,1021.7,0.0,0.0,10,30,15,6,1,55.0,11.325872733800372,4.262679877041316,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
347,0,218.76,3,75900,1974.0,26.7,0.0,13.3,0.0,1018.9,50.0,4.1,9,2,19,4,0,51.0,11.237185138527495,5.392536041787018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
698,0,4.3,5,13939,1976.0,10.0,0.0,9.0,0.0,1016.1,270.0,6.7,2,4,21,3,0,49.0,9.542517684314516,1.667706820558076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1162,0,64.0,13,72958,1970.0,25.0,0.0,21.7,0.0,1009.2,210.0,3.1,8,4,11,3,0,55.0,11.197652918513931,4.174387269895637,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
299,0,31.8,3,356000,2014.0,9.4,0.0,5.0,0.0,1021.7,20.0,5.7,11,26,8,5,1,11.0,12.782688818818986,3.490428515390098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
998,1,0.0,10,173479,1970.0,0.6,0.0,-2.8,0.0,1020.2,190.0,2.6,3,15,8,1,0,55.0,12.063817597949305,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
726,0,32.7,5,120566,1945.0,3.0,0.0,3.0,0.0,1016.1,100.0,2.1,5,4,4,2,0,80.0,11.699960893990404,3.517497837358316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1109,2,703.125,13,102191,1970.0,16.1,0.0,-0.6,0.0,1015.6,170.0,9.3,3,29,23,1,0,55.0,11.53460867580137,6.556955897214878,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
437,0,43.21,3,11651,1970.0,29.4,4.0,20.0,0.0,1021.8,80.0,2.6,7,19,15,1,0,55.0,9.363233118079323,3.788951007838152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1139,1,509.13,13,336650,1970.0,11.7,2.0,3.3,0.0,1022.1,80.0,4.6,5,17,5,1,0,55.0,12.726802064413096,6.23466559519717,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
125,0,125.6,1,16802,1995.0,11.4,0.0,9.6,0.0,1007.9,20.0,4.1,5,13,6,4,0,30.0,9.729312720877942,4.841032509710076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168,1,964.004,2,183460,2005.0,30.6,0.0,1.7,0.0,1008.3,0.0,0.0,6,14,6,1,0,20.0,12.119757389828251,6.872132246408115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1022,1,0.0,10,84346,1970.0,5.0,0.0,-2.8,0.0,1015.4,160.0,5.7,2,27,14,5,1,55.0,11.342694521247967,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1271,1,0.0,14,20540,1970.0,5.0,0.0,-4.4,0.0,1029.9,250.0,1.5,12,24,0,5,1,55.0,9.930178167789173,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1156,1,1525.39,13,259989,1970.0,13.9,4.0,9.4,0.0,1002.7,160.0,5.1,3,8,7,1,0,55.0,12.468398447719538,7.330660749309878,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1386,1,117.095,15,82035,1975.0,13.3,0.0,12.8,0.0,1023.3,0.0,0.0,8,30,5,1,0,50.0,11.314913454293624,4.77148938530454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,0,142.9,1,61204,1989.0,4.9,0.0,0.9,0.0,1005.7,290.0,7.2,1,14,13,3,0,36.0,11.021984164509613,4.969118613893322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1212,1,864.987,13,237518,1970.0,-2.2,0.0,-3.9,0.0,1011.4,100.0,4.1,1,25,8,0,0,55.0,12.378002899257003,6.763869896902417,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1229,3,145.513,14,27646,1970.0,15.0,0.0,12.8,-1.0,1019.4,30.0,2.6,9,24,14,5,1,55.0,10.227272501968187,4.987114161721575,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
